degree distribution (probability density function of the degree in logarithmic bins) 
10.4221	0.113962
12.4907	0.0784942
14.9074	0.0672403
17.9573	0.0413431
20.9268	0.024668
24.3816	0.0194642
28.5106	0.0102477
33.2222	0.0133648
38.7692	0.00616307
46	0.00578501
50	0.00022907

degree distribution (degree-occurrences) 
10	0.115
11	0.084
12	0.082
13	0.079
14	0.064
15	0.049
16	0.049
17	0.039
18	0.044
19	0.034
20	0.026
21	0.036
22	0.02
23	0.02
24	0.024
25	0.015
26	0.017
27	0.01
28	0.013
29	0.014
30	0.01
31	0.015
32	0.017
33	0.009
34	0.009
35	0.012
36	0.01
37	0.01
38	0.011
39	0.007
40	0.004
41	0.003
42	0.004
43	0.005
44	0.01
45	0.002
46	0.005
47	0.008
48	0.01
49	0.003
50	0.002


--------------------------------------
community distribution (size-occurrences)
23	0.0454545
24	0.0454545
26	0.0454545
27	0.0454545
28	0.0454545
29	0.0454545
30	0.0909091
34	0.0909091
37	0.0454545
39	0.0454545
41	0.0454545
45	0.0454545
47	0.0454545
51	0.0909091
72	0.0454545
77	0.0454545
79	0.0454545
81	0.0454545
95	0.0454545


--------------------------------------
mixing parameter
0.2	0.002
0.230769	0.006
0.25	0.053
0.262485	0.017
0.271143	0.099
0.283364	0.141
0.293327	0.117
0.302866	0.291
0.313845	0.108
0.321731	0.02
0.333333	0.101
0.355742	0.018
0.363636	0.025
0.384615	0.001
0.416667	0.001

--------------------------------------
