degree distribution (probability density function of the degree in logarithmic bins) 
10.4658	0.125416
12.4636	0.0736188
14.879	0.065165
17.96	0.04417
20.9296	0.0213589
24.6143	0.0179276
28.383	0.0102477
33.5156	0.0118798
39.7059	0.0080594
46.1463	0.00551594
50	0.00045814

degree distribution (degree-occurrences) 
10	0.117
11	0.102
12	0.081
13	0.07
14	0.059
15	0.058
16	0.04
17	0.041
18	0.048
19	0.036
20	0.028
21	0.02
22	0.023
23	0.015
24	0.016
25	0.02
26	0.019
27	0.014
28	0.011
29	0.012
30	0.01
31	0.009
32	0.011
33	0.01
34	0.015
35	0.01
36	0.009
37	0.004
38	0.01
39	0.009
40	0.01
41	0.01
42	0.008
43	0.005
44	0.005
45	0.007
46	0.007
47	0.004
48	0.005
49	0.008
50	0.004


--------------------------------------
community distribution (size-occurrences)
20	0.037037
21	0.0740741
22	0.037037
23	0.037037
26	0.111111
28	0.037037
29	0.111111
31	0.037037
32	0.0740741
33	0.037037
36	0.037037
37	0.037037
38	0.037037
45	0.037037
47	0.037037
53	0.0740741
55	0.037037
57	0.037037
66	0.037037
85	0.037037


--------------------------------------
mixing parameter
0.2	0.002
0.230769	0.006
0.236695	0.002
0.25	0.042
0.265204	0.039
0.272755	0.081
0.278502	0.06
0.287106	0.098
0.298324	0.244
0.306657	0.131
0.313693	0.093
0.319995	0.035
0.333333	0.113
0.356092	0.02
0.363777	0.034

--------------------------------------
