degree distribution (probability density function of the degree in logarithmic bins) 
10.4444	0.108236
12.4452	0.0755689
14.8981	0.065165
17.8947	0.0402831
20.7738	0.0252697
24.425	0.0204887
28.3333	0.0137362
33.4925	0.0124367
38.8958	0.00758532
45.725	0.0053814
50	0.000343605

degree distribution (degree-occurrences) 
10	0.105
11	0.084
12	0.086
13	0.069
14	0.061
15	0.051
16	0.045
17	0.041
18	0.044
19	0.029
20	0.042
21	0.019
22	0.023
23	0.022
24	0.021
25	0.018
26	0.019
27	0.023
28	0.013
29	0.01
30	0.017
31	0.01
32	0.008
33	0.016
34	0.014
35	0.01
36	0.009
37	0.016
38	0.008
39	0.004
40	0.009
41	0.007
42	0.004
43	0.01
44	0.006
45	0.004
46	0.004
47	0.003
48	0.007
49	0.006
50	0.003


--------------------------------------
community distribution (size-occurrences)
20	0.0555556
21	0.0555556
23	0.0555556
24	0.0555556
28	0.0555556
29	0.0555556
32	0.0555556
38	0.0555556
48	0.0555556
55	0.0555556
74	0.0555556
77	0.0555556
79	0.0555556
84	0.0555556
88	0.0555556
90	0.0555556
91	0.0555556
99	0.0555556


--------------------------------------
mixing parameter
0.0909091	0.001
0.111111	0.001
0.133333	0.002
0.142857	0.012
0.154322	0.034
0.166577	0.074
0.175464	0.036
0.183701	0.155
0.192285	0.067
0.200649	0.289
0.212676	0.141
0.222511	0.052
0.232278	0.063
0.239048	0.002
0.25	0.043
0.26087	0.001
0.272727	0.026
0.285714	0.001

--------------------------------------
