1	24 
2	24 
3	21 
4	7 
5	13 
6	15 
7	22 
8	19 
9	15 
10	16 
11	22 
12	12 
13	3 
14	8 
15	12 
16	21 
17	11 
18	13 
19	23 
20	22 
21	21 
22	11 
23	5 
24	12 
25	7 
26	16 
27	5 
28	10 
29	3 
30	8 
31	21 
32	20 
33	22 
34	10 
35	3 
36	15 
37	13 
38	14 
39	3 
40	17 
41	18 
42	6 
43	14 
44	2 
45	11 
46	7 
47	3 
48	8 
49	11 
50	20 
51	24 
52	16 
53	5 
54	23 
55	5 
56	4 
57	5 
58	23 
59	13 
60	15 
61	11 
62	4 
63	3 
64	15 
65	16 
66	22 
67	16 
68	1 
69	24 
70	13 
71	18 
72	24 
73	16 
74	22 
75	2 
76	9 
77	22 
78	21 
79	15 
80	19 
81	20 
82	21 
83	13 
84	17 
85	6 
86	17 
87	15 
88	9 
89	8 
90	6 
91	6 
92	12 
93	15 
94	21 
95	6 
96	5 
97	21 
98	8 
99	12 
100	11 
101	24 
102	22 
103	2 
104	24 
105	7 
106	4 
107	12 
108	19 
109	14 
110	9 
111	5 
112	15 
113	15 
114	10 
115	8 
116	13 
117	1 
118	7 
119	9 
120	6 
121	22 
122	13 
123	9 
124	13 
125	12 
126	14 
127	24 
128	4 
129	13 
130	13 
131	22 
132	22 
133	16 
134	1 
135	16 
136	5 
137	16 
138	12 
139	18 
140	11 
141	18 
142	18 
143	16 
144	7 
145	19 
146	22 
147	2 
148	20 
149	5 
150	10 
151	7 
152	10 
153	4 
154	5 
155	11 
156	1 
157	15 
158	7 
159	1 
160	15 
161	5 
162	24 
163	11 
164	5 
165	16 
166	4 
167	23 
168	20 
169	15 
170	15 
171	14 
172	3 
173	14 
174	2 
175	6 
176	21 
177	16 
178	23 
179	22 
180	9 
181	4 
182	8 
183	8 
184	7 
185	2 
186	2 
187	1 
188	17 
189	17 
190	17 
191	5 
192	22 
193	4 
194	12 
195	21 
196	19 
197	23 
198	1 
199	2 
200	7 
201	24 
202	3 
203	10 
204	17 
205	2 
206	18 
207	20 
208	8 
209	15 
210	14 
211	6 
212	5 
213	22 
214	22 
215	16 
216	16 
217	21 
218	17 
219	18 
220	14 
221	5 
222	7 
223	24 
224	23 
225	24 
226	20 
227	24 
228	15 
229	24 
230	8 
231	11 
232	8 
233	13 
234	20 
235	20 
236	4 
237	2 
238	1 
239	19 
240	19 
241	10 
242	10 
243	24 
244	13 
245	15 
246	7 
247	4 
248	16 
249	16 
250	16 
251	20 
252	14 
253	4 
254	2 
255	24 
256	19 
257	12 
258	4 
259	18 
260	10 
261	13 
262	23 
263	2 
264	21 
265	21 
266	19 
267	2 
268	14 
269	13 
270	20 
271	16 
272	19 
273	13 
274	5 
275	18 
276	14 
277	13 
278	9 
279	24 
280	20 
281	11 
282	7 
283	16 
284	10 
285	18 
286	14 
287	5 
288	21 
289	17 
290	16 
291	12 
292	9 
293	20 
294	3 
295	4 
296	10 
297	22 
298	6 
299	12 
300	11 
301	3 
302	13 
303	24 
304	23 
305	21 
306	6 
307	22 
308	11 
309	9 
310	2 
311	4 
312	5 
313	10 
314	3 
315	22 
316	13 
317	22 
318	8 
319	7 
320	3 
321	22 
322	3 
323	12 
324	23 
325	22 
326	15 
327	13 
328	16 
329	3 
330	2 
331	6 
332	23 
333	22 
334	23 
335	4 
336	5 
337	12 
338	12 
339	9 
340	18 
341	1 
342	16 
343	18 
344	23 
345	13 
346	13 
347	23 
348	17 
349	13 
350	18 
351	16 
352	2 
353	22 
354	15 
355	14 
356	9 
357	21 
358	19 
359	6 
360	19 
361	1 
362	7 
363	19 
364	5 
365	1 
366	17 
367	3 
368	2 
369	24 
370	17 
371	19 
372	9 
373	10 
374	4 
375	20 
376	16 
377	6 
378	4 
379	3 
380	23 
381	15 
382	16 
383	22 
384	6 
385	23 
386	12 
387	24 
388	17 
389	20 
390	16 
391	4 
392	19 
393	8 
394	18 
395	12 
396	16 
397	18 
398	20 
399	9 
400	16 
401	16 
402	17 
403	13 
404	13 
405	19 
406	24 
407	8 
408	8 
409	8 
410	18 
411	20 
412	19 
413	11 
414	18 
415	5 
416	9 
417	5 
418	22 
419	10 
420	2 
421	19 
422	13 
423	4 
424	21 
425	13 
426	5 
427	11 
428	1 
429	17 
430	22 
431	7 
432	5 
433	13 
434	22 
435	5 
436	7 
437	9 
438	14 
439	15 
440	22 
441	17 
442	20 
443	5 
444	22 
445	24 
446	3 
447	22 
448	1 
449	21 
450	15 
451	9 
452	20 
453	5 
454	14 
455	1 
456	11 
457	12 
458	22 
459	22 
460	18 
461	5 
462	23 
463	7 
464	24 
465	12 
466	6 
467	23 
468	24 
469	15 
470	5 
471	7 
472	1 
473	22 
474	12 
475	16 
476	3 
477	15 
478	22 
479	9 
480	22 
481	10 
482	5 
483	7 
484	1 
485	9 
486	22 
487	21 
488	15 
489	5 
490	6 
491	16 
492	5 
493	6 
494	4 
495	24 
496	22 
497	6 
498	10 
499	9 
500	24 
501	3 
502	2 
503	18 
504	2 
505	18 
506	20 
507	22 
508	17 
509	3 
510	13 
511	24 
512	21 
513	14 
514	12 
515	16 
516	1 
517	2 
518	6 
519	17 
520	16 
521	13 
522	7 
523	14 
524	10 
525	13 
526	24 
527	14 
528	2 
529	8 
530	24 
531	24 
532	5 
533	9 
534	7 
535	10 
536	13 
537	5 
538	8 
539	17 
540	9 
541	22 
542	24 
543	7 
544	6 
545	14 
546	18 
547	4 
548	11 
549	1 
550	22 
551	6 
552	24 
553	24 
554	7 
555	10 
556	18 
557	13 
558	22 
559	11 
560	17 
561	13 
562	6 
563	16 
564	5 
565	20 
566	17 
567	17 
568	3 
569	1 
570	9 
571	14 
572	6 
573	8 
574	5 
575	20 
576	1 
577	9 
578	15 
579	24 
580	8 
581	18 
582	10 
583	9 
584	23 
585	13 
586	22 
587	16 
588	11 
589	19 
590	5 
591	2 
592	3 
593	1 
594	18 
595	22 
596	21 
597	6 
598	9 
599	5 
600	15 
601	6 
602	23 
603	18 
604	12 
605	8 
606	1 
607	18 
608	18 
609	24 
610	20 
611	6 
612	8 
613	24 
614	15 
615	5 
616	24 
617	2 
618	5 
619	7 
620	20 
621	1 
622	10 
623	22 
624	20 
625	22 
626	5 
627	17 
628	16 
629	1 
630	11 
631	1 
632	24 
633	10 
634	9 
635	20 
636	7 
637	20 
638	15 
639	24 
640	9 
641	11 
642	5 
643	15 
644	16 
645	21 
646	19 
647	24 
648	2 
649	23 
650	18 
651	22 
652	5 
653	22 
654	4 
655	23 
656	2 
657	5 
658	19 
659	24 
660	5 
661	19 
662	5 
663	16 
664	24 
665	24 
666	21 
667	9 
668	1 
669	6 
670	21 
671	9 
672	5 
673	16 
674	4 
675	15 
676	22 
677	4 
678	20 
679	18 
680	7 
681	24 
682	6 
683	20 
684	3 
685	5 
686	20 
687	8 
688	2 
689	17 
690	15 
691	12 
692	13 
693	19 
694	22 
695	4 
696	22 
697	9 
698	16 
699	24 
700	12 
701	13 
702	1 
703	24 
704	9 
705	5 
706	3 
707	4 
708	24 
709	13 
710	16 
711	5 
712	17 
713	20 
714	17 
715	19 
716	1 
717	24 
718	15 
719	16 
720	22 
721	17 
722	13 
723	13 
724	24 
725	24 
726	24 
727	6 
728	5 
729	4 
730	5 
731	22 
732	5 
733	12 
734	13 
735	3 
736	3 
737	13 
738	5 
739	4 
740	7 
741	7 
742	6 
743	5 
744	7 
745	2 
746	1 
747	6 
748	18 
749	3 
750	7 
751	8 
752	2 
753	6 
754	20 
755	24 
756	13 
757	4 
758	13 
759	24 
760	15 
761	8 
762	5 
763	15 
764	8 
765	5 
766	5 
767	7 
768	6 
769	24 
770	15 
771	17 
772	5 
773	6 
774	24 
775	22 
776	15 
777	13 
778	22 
779	3 
780	5 
781	18 
782	7 
783	24 
784	22 
785	2 
786	22 
787	24 
788	4 
789	17 
790	15 
791	2 
792	7 
793	22 
794	16 
795	5 
796	4 
797	16 
798	15 
799	8 
800	20 
801	8 
802	22 
803	8 
804	22 
805	7 
806	4 
807	20 
808	15 
809	5 
810	17 
811	16 
812	7 
813	22 
814	16 
815	22 
816	24 
817	24 
818	13 
819	18 
820	7 
821	1 
822	15 
823	15 
824	7 
825	5 
826	5 
827	4 
828	17 
829	5 
830	24 
831	22 
832	4 
833	5 
834	2 
835	16 
836	22 
837	5 
838	22 
839	2 
840	4 
841	16 
842	8 
843	8 
844	5 
845	5 
846	5 
847	4 
848	7 
849	22 
850	24 
851	4 
852	13 
853	16 
854	13 
855	8 
856	15 
857	4 
858	4 
859	6 
860	22 
861	15 
862	24 
863	16 
864	20 
865	2 
866	24 
867	6 
868	8 
869	5 
870	7 
871	22 
872	15 
873	5 
874	15 
875	4 
876	15 
877	15 
878	22 
879	8 
880	22 
881	5 
882	24 
883	7 
884	7 
885	22 
886	24 
887	22 
888	16 
889	20 
890	16 
891	20 
892	22 
893	5 
894	5 
895	22 
896	20 
897	15 
898	13 
899	22 
900	15 
901	24 
902	20 
903	24 
904	24 
905	16 
906	20 
907	5 
908	8 
909	15 
910	8 
911	15 
912	8 
913	13 
914	15 
915	7 
916	4 
917	8 
918	15 
919	20 
920	24 
921	16 
922	7 
923	16 
924	5 
925	16 
926	5 
927	5 
928	24 
929	7 
930	4 
931	24 
932	24 
933	4 
934	7 
935	5 
936	5 
937	8 
938	24 
939	8 
940	8 
941	13 
942	8 
943	13 
944	24 
945	5 
946	7 
947	16 
948	13 
949	5 
950	5 
951	5 
952	15 
953	22 
954	5 
955	24 
956	7 
957	15 
958	22 
959	24 
960	16 
961	16 
962	5 
963	16 
964	7 
965	22 
966	13 
967	24 
968	22 
969	22 
970	7 
971	15 
972	24 
973	15 
974	13 
975	5 
976	5 
977	22 
978	5 
979	13 
980	24 
981	22 
982	5 
983	24 
984	16 
985	16 
986	22 
987	22 
988	13 
989	5 
990	24 
991	24 
992	24 
993	22 
994	5 
995	5 
996	24 
997	24 
998	22 
999	13 
1000	22 
