degree distribution (probability density function of the degree in logarithmic bins) 
10.4524	0.120262
12.4354	0.0716686
14.773	0.0676554
17.9826	0.0406364
21.0282	0.0213589
24.3125	0.0204887
28.2708	0.0104657
33.3205	0.0144785
39.0612	0.00774335
45.4848	0.00443966
50	0.000687211

degree distribution (degree-occurrences) 
10	0.115
11	0.095
12	0.083
13	0.064
14	0.075
15	0.05
16	0.038
17	0.036
18	0.045
19	0.034
20	0.022
21	0.025
22	0.024
23	0.026
24	0.018
25	0.021
26	0.015
27	0.014
28	0.016
29	0.009
30	0.009
31	0.016
32	0.01
33	0.017
34	0.013
35	0.012
36	0.01
37	0.014
38	0.009
39	0.008
40	0.005
41	0.004
42	0.009
43	0.01
44	0.005
45	0.005
46	0.002
47	0.001
48	0.003
49	0.007
50	0.006


--------------------------------------
community distribution (size-occurrences)
22	0.047619
25	0.142857
28	0.047619
32	0.0952381
34	0.047619
37	0.047619
39	0.0952381
47	0.0952381
53	0.047619
55	0.047619
63	0.047619
72	0.047619
73	0.047619
75	0.047619
81	0.047619
96	0.047619


--------------------------------------
mixing parameter
0.333333	0.012
0.356517	0.047
0.363636	0.055
0.368765	0.017
0.377877	0.05
0.38719	0.148
0.39408	0.041
0.40094	0.285
0.414157	0.157
0.421311	0.045
0.428667	0.05
0.436989	0.027
0.444444	0.007
0.454545	0.044
0.461538	0.01
0.5	0.005

--------------------------------------
